,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
1321,0.05,13.0,2017-06-26,1380,Male,Sold
1322,0.31,69.0,2017-07-18,1384,Male,Sold
1328,18.0,30167.0,2021-03-07,1385,Male,Sold
1335,125.0,503747.0,2021-10-23,1386,Female,Sold
1338,13.8,26672.0,2021-02-21,1387,Male,Sold
1340,43.7,137460.0,2021-08-17,1388,Female,Sold
1342,16.99,30875.0,2021-02-14,1389,Female,Sold
1343,0.75,204.0,2019-06-20,1390,Female,Sold
1349,143.98,471470.0,2021-08-29,1392,Female,Sold
1354,81.0,257446.0,2021-08-24,1394,Male,Sold
1356,0.24,66.0,2017-07-03,1396,Male,Sold
1361,20.0,30749.0,2021-03-04,1397,Male,Sold
1366,28.99,45362.0,2021-02-23,1398,Male,Sold
1372,19.5,62983.0,2021-08-31,1401,Male,Sold
1374,23.4,41684.0,2021-03-21,1402,Male,Sold
1376,0.88,209.0,2020-07-07,1403,Male,Sold
1377,10.0,18340.0,2021-02-17,1404,Male,Sold
1381,115.0,334748.0,2021-09-25,1405,Male,Sold
1382,22.5,41055.0,2021-03-19,1406,Male,Sold
1384,0.48,63.0,2019-12-31,1407,Male,Sold
1385,25.0,39119.0,2021-02-23,1408,Male,Sold
1386,95.0,450889.0,2021-11-09,1411,Female,Sold
1393,20.4,41220.0,2021-07-22,1413,Female,Sold
1397,5.3,2173.0,2020-10-24,1416,Male,Sold
1405,112.88,343485.0,2021-09-30,1417,Female,Sold
1406,28.0,58607.0,2021-07-10,1419,Male,Sold
1409,53.0,138969.0,2021-08-01,1420,Female,Sold
1412,500.0,2000000.0,2021-10-27,1422,Male,Sold
1414,50.0,135677.0,2021-08-04,1424,Male,Sold
1416,0.25,35.0,2018-12-30,1425,Male,Sold
1419,67.0,216549.0,2022-01-07,1426,Female,Sold
1425,96.99,336588.0,2021-09-07,1430,Male,Sold
1426,5.0,978.0,2020-04-26,1433,Female,Sold
1428,15.71,30737.0,2021-02-19,1435,Male,Sold
1438,0.0,0.0,2021-08-02,1436,Male,Sold
1439,0.37,58.0,2017-07-16,1437,Male,Sold
1440,0.5,142.0,2017-09-19,1438,Female,Sold
1443,108.88,265379.0,2022-01-25,1439,Male,Sold
1449,51.0,141623.0,2021-08-06,1440,Male,Sold
1450,3.5,2071.0,2020-12-13,1443,Male,Sold
1451,16.0,30877.0,2021-04-01,1444,Female,Sold
1452,24.97,60562.0,2021-04-16,1445,Male,Sold
1458,97.0,235182.0,2022-01-25,1446,Female,Sold
1461,51.0,144333.0,2021-05-26,1447,Male,Sold
1463,30.5,56283.0,2021-03-30,1448,Male,Sold
1467,18.0,46601.0,2021-05-25,1451,Male,Sold
1474,73.95,178556.0,2022-01-25,1454,Female,Sold
1479,0.73,147.0,2020-05-17,1456,Male,Sold
1483,30.0,48020.0,2021-02-24,1458,Male,Sold
1484,134.99,438136.0,2021-08-28,1461,Female,Sold
1488,96.99,422624.0,2021-12-07,1462,Male,Sold
1493,108.0,378592.0,2021-10-11,1463,Male,Sold
1495,91.2,295546.0,2021-08-27,1464,Male,Sold
1496,44.0,111965.0,2021-08-02,1465,Male,Sold
1497,0.25,67.0,2017-07-04,1466,Male,Sold
1503,17.5,38209.0,2021-06-29,1467,Female,Sold
1509,9.35,17018.0,2021-02-17,1469,Male,Sold
1513,14.5,37124.0,2021-05-25,1473,Male,Sold
1516,44.99,83579.0,2021-07-17,1474,Male,Sold
1521,114.75,354075.0,2021-08-26,1475,Female,Sold
1526,140.0,443470.0,2021-08-29,1476,Female,Sold
1527,0.45,117.0,2019-05-19,1477,Female,Sold
1529,2.0,406.0,2020-05-26,1479,Female,Sold
1533,66.95,266586.0,2021-12-11,1480,Male,Sold
1540,62.5,206483.0,2022-01-15,1482,Male,Sold
1541,5.0,5868.0,2021-01-17,1483,Male,Sold
1542,0.04,4.0,2019-12-28,1484,Male,Sold
1543,0.2,56.0,2017-06-30,1486,Male,Sold
1546,30.99,63388.0,2021-04-08,1489,Female,Sold
1548,25.5,46317.0,2021-03-19,1490,Male,Sold
1549,0.2,57.0,2017-07-02,1492,Male,Sold
1551,34.0,97137.0,2021-05-01,1495,Female,Sold
1552,139.99,531991.0,2021-10-17,1499,Male,Sold
1553,30.0,70444.0,2021-07-30,1501,Male,Sold
1557,81.95,193726.0,2022-01-24,1502,Male,Sold
1558,0.25,67.0,2017-07-04,1503,Male,Sold
1560,47.7,148856.0,2021-08-12,1504,Female,Sold
1561,0.25,67.0,2017-07-04,1505,Male,Sold
1562,19.99,38484.0,2021-02-18,1506,Male,Sold
1565,100.0,245849.0,2021-07-31,1507,Male,Sold
1566,30.0,57554.0,2021-02-18,1508,Female,Sold
1568,0.68,138.0,2020-05-14,1509,Male,Sold
1570,13.49,23241.0,2021-02-11,1510,Male,Sold
1572,0.18,53.0,2017-08-13,1512,Female,Sold
1576,49.99,120959.0,2021-04-21,1513,Female,Sold
1578,135.0,422376.0,2021-08-27,1514,Female,Sold
1581,38.0,100668.0,2021-08-01,1516,Male,Sold
1583,44.0,115371.0,2021-08-01,1517,Male,Sold
1584,5.25,3412.0,2020-12-27,1518,Male,Sold
1587,0.89,150.0,2017-07-15,1519,Male,Sold
1593,79.94,346923.0,2021-12-08,1520,Female,Sold
1595,24.21,47473.0,2021-07-15,1521,Male,Sold
1599,6.95,9098.0,2021-01-31,1522,Male,Sold
1601,90.0,372134.0,2021-12-09,1523,Female,Sold
1604,4.4,2828.0,2020-12-26,1524,Male,Sold
1605,100.0,310670.0,2021-08-25,1525,Male,Sold
1607,28.98,71505.0,2021-07-31,1527,Female,Sold
1608,37.0,85326.0,2021-04-24,1528,Male,Sold
1609,12.99,4801.0,2020-10-18,1529,Female,Sold
1610,0.37,88.0,2017-07-09,1530,Male,Sold
1614,145.0,468697.0,2021-10-01,1532,Male,Sold
1618,121.95,471557.0,2021-10-15,1533,Male,Sold
1621,23.99,76034.0,2021-05-03,1535,Female,Sold
1626,10.0,3239.0,2020-09-24,1537,Male,Sold
1627,0.4,78.0,2017-07-19,1538,Male,Sold
1630,0.15,34.0,2018-10-02,1539,Male,Sold
1631,0.31,69.0,2017-07-18,1540,Male,Sold
1632,95.0,456290.0,2021-11-09,1541,Male,Sold
1636,63.9,199478.0,2022-01-19,1546,Male,Sold
1638,24.62,33637.0,2021-02-28,1548,Female,Sold
1640,22.5,36173.0,2021-03-25,1552,Female,Sold
1642,0.22,20.0,2018-12-06,1555,Male,Sold
1649,95.9,238637.0,2022-01-26,1556,Female,Sold
1651,93.5,303673.0,2021-08-27,1557,Male,Sold
1655,25.0,44396.0,2021-02-17,1558,Male,Sold
1656,220.0,709632.0,2021-08-16,1559,Male,Sold
1657,0.36,96.0,2017-07-04,1560,Male,Sold
1661,20.99,43387.0,2021-04-08,1561,Female,Sold
1662,23.99,58581.0,2021-07-30,1563,Female,Sold
1666,27.2,64107.0,2021-07-26,1564,Male,Sold
1671,0.73,147.0,2020-05-17,1565,Male,Sold
1673,26.0,49147.0,2021-03-13,1566,Female,Sold
1674,100.0,452917.0,2021-11-05,1570,Male,Sold
1675,30.0,70148.0,2021-07-26,1573,Female,Sold
1679,69.47,218712.0,2021-08-10,1575,Male,Sold
1682,76.95,195679.0,2022-01-22,1580,Male,Sold
1684,0.76,153.0,2020-05-17,1581,Male,Sold
1685,0.05,24.0,2018-06-15,1584,Male,Sold
1693,25.0,62354.0,2021-04-26,1585,Male,Sold
1699,26.0,47635.0,2021-03-29,1586,Male,Sold
1701,30.0,122076.0,2021-05-12,1587,Female,Sold
1705,125.0,573584.0,2021-11-15,1588,Female,Sold
1710,24.0,49533.0,2021-04-08,1589,Male,Sold
1712,2.0,733.0,2020-09-11,1590,Male,Sold
1717,21.75,46497.0,2021-07-11,1592,Male,Sold
1721,64.95,201116.0,2022-01-20,1594,Male,Sold
1722,28.49,69569.0,2021-07-30,1595,Female,Sold
1723,23.99,54929.0,2021-07-29,1597,Male,Sold
1724,96.0,314171.0,2021-08-27,1602,Male,Sold
1733,89.0,289472.0,2021-08-17,1605,Male,Sold
1735,0.29,90.0,2017-08-11,1610,Male,Sold
1737,88.0,350220.0,2021-12-10,1611,Male,Sold
1745,55.0,220311.0,2021-12-21,1613,Male,Sold
1747,25.0,44447.0,2021-03-21,1614,Male,Sold
1749,340.0,1110000.0,2021-08-28,1615,Male,Sold
1751,0.95,320.0,2020-07-30,1617,Male,Sold
1753,23.48,52586.0,2021-04-24,1618,Female,Sold
1754,26.49,50406.0,2021-03-14,1621,Female,Sold
1756,25.0,51459.0,2021-07-23,1622,Male,Sold
1762,172.5,615275.0,2021-09-16,1623,Female,Sold
1765,16.5,39856.0,2021-06-13,1624,Male,Sold
1767,25.0,44579.0,2021-02-22,1625,Male,Sold
1770,54.98,127604.0,2021-04-20,1626,Female,Sold
1772,0.0,0.0,2021-07-30,1628,Female,Sold
1774,18.0,23998.0,2021-02-01,1630,Male,Sold
1777,70.0,218744.0,2021-08-09,1631,Male,Sold
1780,100.0,385975.0,2021-09-04,1633,Male,Sold
1783,95.0,362136.0,2022-01-02,1636,Male,Sold
1785,0.16,39.0,2018-09-22,1638,Male,Sold
1787,65.95,251007.0,2021-12-29,1639,Male,Sold
1794,10.99,19971.0,2021-02-13,1640,Male,Sold
1795,0.34,81.0,2017-07-09,1641,Male,Sold
1797,1.97,757.0,2020-09-20,1642,Male,Sold
1798,0.41,127.0,2017-08-11,1643,Male,Sold
1799,26.99,65906.0,2021-07-30,1645,Female,Sold
1800,0.2,39.0,2018-10-29,1646,Male,Sold
1801,0.12,87.0,2017-12-14,1647,Male,Sold
1808,23.0,41295.0,2021-03-15,1648,Female,Sold
1811,30.0,54393.0,2021-03-12,1649,Male,Sold
1814,31.0,72906.0,2021-07-26,1650,Male,Sold
1816,125.0,222356.0,2021-03-11,1651,Male,Sold
1817,30.0,58615.0,2021-02-21,1654,Female,Sold
1818,0.0,0.0,2017-06-24,1657,Male,Sold
1819,56.99,158029.0,2021-08-06,1659,Female,Sold
1820,0.31,69.0,2017-07-18,1660,Male,Sold
1821,23.99,65746.0,2021-04-29,1662,Female,Sold
1823,0.61,125.0,2020-05-05,1665,Male,Sold
1824,96.99,317063.0,2021-08-27,1666,Female,Sold
1829,43.92,110569.0,2021-08-04,1667,Male,Sold
1830,0.08,43.0,2018-05-31,1668,Male,Sold
1834,60.0,234003.0,2021-12-17,1672,Female,Sold
1836,0.0,0.0,2021-05-13,1673,Male,Sold
1841,61.0,196407.0,2022-01-08,1676,Male,Sold
1845,42.0,69588.0,2021-02-24,1677,Male,Sold
1846,0.63,141.0,2017-08-03,1679,Female,Sold
1847,85.0,176157.0,2021-04-09,1682,Male,Sold
1854,24.0,58605.0,2021-07-30,1683,Male,Sold
1856,40.0,13708.0,2020-09-22,1684,Female,Sold
1857,0.2,52.0,2017-07-01,1686,Male,Sold
1860,124.5,403460.0,2021-08-27,1689,Female,Sold
1863,9.5,16649.0,2021-02-17,1690,Male,Sold
1868,100.0,310795.0,2021-08-27,1691,Female,Sold
1870,93.2,302699.0,2021-08-27,1692,Male,Sold
1878,115.0,347091.0,2021-09-22,1693,Female,Sold
1879,39.99,72041.0,2021-03-11,1694,Female,Sold
1881,67.8,227256.0,2021-08-23,1695,Male,Sold
1883,69.69,303871.0,2021-12-03,1696,Male,Sold
1891,89.94,380283.0,2021-12-03,1697,Female,Sold
1892,140.0,557445.0,2021-10-27,1698,Male,Sold
1893,0.08,60.0,2018-05-07,1700,Female,Sold
1898,20.0,49442.0,2021-04-17,1702,Male,Sold
1902,43.0,72575.0,2021-03-27,1703,Male,Sold
1908,17.0,63924.0,2021-05-13,1704,Male,Sold
1909,21.0,67428.0,2021-05-04,1705,Female,Sold
1913,133.9,327612.0,2021-07-31,1710,Female,Sold
1918,104.99,409519.0,2021-09-04,1711,Female,Sold
1919,0.5,136.0,2019-06-20,1712,Male,Sold
1921,34.49,89794.0,2021-08-05,1713,Female,Sold
1925,118.98,352558.0,2021-09-24,1716,Male,Sold
1926,117.17,380549.0,2021-08-27,1717,Male,Sold
1931,20.05,47558.0,2021-04-14,1719,Male,Sold
1932,0.2,84.0,2017-12-06,1720,Male,Sold
1937,135.0,542146.0,2021-12-15,1721,Female,Sold
1941,36.75,73200.0,2021-07-14,1722,Male,Sold
1942,0.12,97.0,2017-12-19,1723,Male,Sold
1945,95.0,359403.0,2021-09-02,1728,Male,Sold
1946,0.18,45.0,2017-06-26,1732,Male,Sold
1951,117.99,427760.0,2021-10-07,1735,Female,Sold
1952,26.99,80688.0,2021-05-03,1736,Female,Sold
1963,26.0,62058.0,2021-06-11,1737,Male,Sold
1965,28.99,60630.0,2021-04-09,1739,Male,Sold
1968,4.9,3756.0,2021-01-02,1743,Male,Sold
1970,34.99,56076.0,2021-03-03,1744,Female,Sold
1972,90.0,284474.0,2021-08-19,1745,Male,Sold
1976,90.0,278664.0,2021-08-27,1749,Female,Sold
1978,38.99,76179.0,2021-02-21,1750,Female,Sold
1981,99.99,324362.0,2021-08-28,1752,Female,Sold
1984,38.5,99929.0,2021-08-01,1753,Male,Sold
1985,9.5,17484.0,2021-02-14,1756,Male,Sold
1987,0.44,65.0,2019-12-05,1757,Male,Sold
1989,1.49,301.0,2020-05-25,1760,Male,Sold
1990,25.49,62244.0,2021-07-30,1761,Female,Sold
1991,0.08,45.0,2018-06-08,1762,Male,Sold
1992,0.13,103.0,2017-12-21,1763,Male,Sold
1994,5.45,6908.0,2021-01-27,1764,Male,Sold
1996,43.0,139815.0,2021-05-04,1765,Female,Sold
1998,109.99,355223.0,2021-08-28,1766,Female,Sold
2002,21.75,50943.0,2021-07-26,1767,Male,Sold
2006,25.2,61535.0,2021-07-30,1769,Male,Sold
2011,84.95,211523.0,2022-01-23,1770,Male,Sold
2015,70.69,228018.0,2021-08-16,1771,Male,Sold
2021,23.66,64050.0,2021-04-28,1773,Male,Sold
2022,0.09,112.0,2018-01-10,1774,Male,Sold
2026,62.75,138748.0,2021-07-05,1775,Female,Sold
2030,68.88,164816.0,2022-01-25,1776,Female,Sold
2032,34.5,62877.0,2021-03-18,1777,Male,Sold
2037,19.99,43982.0,2021-04-25,1778,Male,Sold
2040,150.0,688353.0,2021-11-11,1780,Female,Sold
2051,80.9,193141.0,2022-01-22,1781,Male,Sold
2053,32.0,77514.0,2021-06-11,1782,Male,Sold
2057,2.85,359.0,2020-03-22,1784,Male,Sold
2058,6.0,2713.0,2020-11-09,1785,Male,Sold
2060,28.0,47188.0,2021-02-23,1786,Female,Sold
2062,6.5,8646.0,2021-02-01,1788,Male,Sold
2063,0.48,104.0,2017-07-21,1790,Male,Sold
2074,23.5,65474.0,2021-04-30,1791,Male,Sold
2080,110.0,356535.0,2021-08-28,1793,Female,Sold
2084,77.0,242217.0,2022-01-19,1794,Male,Sold
2091,26.4,82562.0,2021-05-03,1796,Female,Sold
2096,25.0,79235.0,2021-05-03,1797,Male,Sold
2101,45.0,66129.0,2021-02-27,1798,Male,Sold
2106,129.99,423050.0,2021-08-14,1802,Male,Sold
2109,77.0,188913.0,2022-01-25,1803,Female,Sold
2112,25.75,62878.0,2021-07-30,1804,Female,Sold
2114,79.0,263493.0,2021-08-24,1805,Male,Sold
2116,13.88,26827.0,2021-02-21,1808,Male,Sold
2124,21.0,79342.0,2021-05-13,1812,Male,Sold
2126,19.99,42664.0,2021-07-12,1813,Female,Sold
2134,20.0,35582.0,2021-02-22,1814,Male,Sold
2136,72.0,176371.0,2022-01-22,1817,Female,Sold
2137,28.99,71372.0,2021-07-30,1818,Female,Sold
2138,0.3,88.0,2017-08-18,1819,Male,Sold
2141,7.8,14171.0,2021-02-13,1824,Male,Sold
2146,22.5,43167.0,2021-02-22,1825,Male,Sold
2148,60.06,179023.0,2021-08-08,1828,Female,Sold
2152,21.99,34661.0,2021-03-25,1829,Female,Sold
2157,60.49,187051.0,2022-01-19,1830,Male,Sold
2159,85.0,188729.0,2021-04-13,1831,Male,Sold
2160,0.08,45.0,2018-06-08,1832,Male,Sold
2164,4.29,5549.0,2021-01-10,1833,Male,Sold
2167,76.0,180415.0,2022-01-25,1834,Male,Sold
2171,117.5,389466.0,2021-08-24,1836,Male,Sold
2172,0.16,166.0,2018-01-26,1837,Female,Sold
2173,4.23,1358.0,2020-09-23,1838,Female,Sold
2175,360.0,653814.0,2021-03-12,1839,Male,Sold
2176,0.31,69.0,2017-07-18,1840,Male,Sold
2180,1.2,486.0,2020-08-30,1841,Female,Sold
2183,0.34,56.0,2019-04-24,1842,Male,Sold
2184,125.0,414906.0,2021-08-23,1843,Male,Sold
2191,15.0,27668.0,2021-03-10,1845,Male,Sold
2193,0.5,66.0,2020-01-01,1846,Male,Sold
2196,64.9,217070.0,2021-08-23,1848,Male,Sold
2197,105.0,475035.0,2021-11-04,1849,Female,Sold
2199,0.14,147.0,2018-01-26,1851,Male,Sold
2205,45.0,122484.0,2021-08-05,1852,Male,Sold
2209,40.0,104809.0,2021-08-04,1853,Male,Sold
2210,0.1,52.0,2018-06-14,1854,Female,Sold
2216,82.0,352521.0,2021-11-24,1855,Female,Sold
2217,0.35,84.0,2017-07-07,1856,Female,Sold
2222,75.0,304798.0,2021-12-27,1857,Female,Sold
2231,80.0,371304.0,2021-11-14,1859,Female,Sold
2235,8.5,3200.0,2020-10-14,1860,Female,Sold
2237,72.5,242776.0,2021-08-23,1862,Male,Sold
2243,70.0,329960.0,2021-11-10,1864,Male,Sold
2244,11.25,16707.0,2021-02-02,1866,Female,Sold
2251,129.0,417374.0,2021-08-28,1870,Female,Sold
2252,34.0,70400.0,2021-04-03,1871,Male,Sold
2256,92.0,390201.0,2021-11-17,1872,Female,Sold
2257,27.99,64963.0,2021-04-20,1873,Female,Sold
2259,29.0,66184.0,2021-04-13,1874,Male,Sold
2261,1.25,178.0,2020-01-06,1875,Female,Sold
2263,88.0,361208.0,2021-05-12,1878,Male,Sold
2264,27.5,64199.0,2021-07-28,1879,Male,Sold
2268,11.75,20882.0,2021-02-17,1880,Male,Sold
2270,90.5,377267.0,2021-11-17,1881,Female,Sold
2271,30.0,98596.0,2021-05-04,1882,Male,Sold
2272,75.0,181561.0,2021-07-30,1883,Female,Sold
2278,125.0,377556.0,2021-10-01,1884,Male,Sold
2281,450.0,1060000.0,2021-07-04,1886,Zombie,Sold
2284,42.99,105906.0,2021-08-03,1889,Male,Sold
2290,20.0,42921.0,2021-06-30,1890,Male,Sold
2296,29.99,54707.0,2021-03-19,1891,Male,Sold
2297,0.55,125.0,2017-07-18,1892,Female,Sold
2298,0.1,29.0,2018-08-18,1895,Female,Sold
2299,60.0,155598.0,2021-08-01,1896,Male,Sold
2300,0.15,130.0,2018-02-26,1897,Male,Sold
2303,17.99,33151.0,2021-03-30,1898,Male,Sold
2304,0.07,30.0,2018-07-31,1899,Male,Sold
2306,19.9,38428.0,2021-02-21,1901,Male,Sold
2309,24.2,36645.0,2021-02-27,1902,Female,Sold
2311,0.35,158.0,2017-12-08,1903,Male,Sold
2317,26.0,40516.0,2021-03-02,1904,Male,Sold
2320,128.0,432897.0,2021-10-02,1905,Male,Sold
2321,29.99,73834.0,2021-07-31,1906,Female,Sold
2322,147.99,477724.0,2021-08-28,1907,Female,Sold
2328,29.0,110995.0,2021-05-08,1908,Male,Sold
2329,24.99,45251.0,2021-03-19,1910,Female,Sold
2334,34.98,92189.0,2021-08-02,1912,Male,Sold
2335,7.0,10025.0,2021-02-02,1913,Female,Sold
2343,60.0,183643.0,2022-01-19,1915,Female,Sold
2344,0.4,63.0,2019-04-29,1916,Male,Sold
2345,7.99,14520.0,2021-02-14,1921,Male,Sold
2347,0.0,0.0,2022-01-02,1927,Male,Sold
2351,12.49,22332.0,2021-02-16,1932,Male,Sold
2354,5.75,8332.0,2021-01-25,1934,Male,Sold
2355,1.18,316.0,2017-07-04,1935,Zombie,Sold
2359,25.0,45053.0,2021-07-20,1936,Female,Sold
2362,26.0,46734.0,2021-03-18,1937,Female,Sold
2363,28.99,51507.0,2021-03-18,1939,Female,Sold
2369,88.0,291078.0,2021-08-16,1941,Male,Sold
2374,89.98,307830.0,2021-09-13,1942,Male,Sold
2376,121.97,416191.0,2021-10-03,1943,Male,Sold
2379,30.0,101294.0,2021-05-04,1944,Female,Sold
2380,145.0,464077.0,2021-08-29,1945,Male,Sold
2383,55.0,86061.0,2021-02-24,1946,Male,Sold
2384,102.0,415382.0,2021-10-20,1947,Male,Sold
2385,0.1,50.0,2018-06-17,1948,Male,Sold
2387,90.0,301378.0,2021-08-23,1951,Female,Sold
2388,44.99,79979.0,2021-03-15,1953,Female,Sold
2389,0.1,59.0,2018-05-26,1956,Female,Sold
2390,4.0,2931.0,2020-12-31,1957,Male,Sold
2391,30.0,52438.0,2021-03-12,1958,Female,Sold
2392,55.0,172717.0,2021-05-03,1959,Female,Sold
2396,104.0,354416.0,2021-09-07,1961,Male,Sold
2397,24.99,44710.0,2021-03-11,1962,Female,Sold
2399,23.0,8458.0,2020-09-15,1963,Female,Sold
2401,87.0,402598.0,2021-11-14,1965,Male,Sold
2410,104.0,405526.0,2021-09-05,1966,Male,Sold
2414,70.0,282923.0,2021-05-11,1967,Female,Sold
2415,5.0,5868.0,2021-01-17,1968,Male,Sold
2420,93.0,299458.0,2021-08-25,1970,Male,Sold
2421,36.0,65495.0,2021-03-17,1971,Female,Sold
2422,30.0,51312.0,2021-03-23,1973,Male,Sold
2423,30.0,62106.0,2021-04-10,1977,Female,Sold
2424,16.0,30435.0,2021-02-18,1978,Male,Sold
2426,125.0,447832.0,2021-09-16,1979,Female,Sold
2427,95.0,307637.0,2021-08-27,1980,Female,Sold
2430,16.0,25367.0,2021-03-06,1981,Male,Sold
2431,145.0,469142.0,2021-08-28,1983,Male,Sold
2432,110.0,356147.0,2021-08-27,1985,Female,Sold
2434,100.0,330102.0,2021-09-13,1987,Male,Sold
2435,95.0,425110.0,2021-11-05,1988,Female,Sold
2440,71.17,227488.0,2022-01-20,1991,Male,Sold
2441,29.0,71397.0,2021-07-31,1992,Male,Sold
2442,88.0,227125.0,2021-08-01,1993,Male,Sold
2444,16.6,43569.0,2021-05-25,1995,Male,Sold
2447,75.0,305163.0,2021-12-23,1997,Male,Sold
2448,21.0,34119.0,2021-03-24,1998,Male,Sold
2450,120.0,276121.0,2021-04-13,2000,Female,Sold
2451,0.15,41.0,2017-07-03,2002,Male,Sold
2452,21.0,69886.0,2021-05-04,2004,Male,Sold
2457,135.0,613345.0,2021-12-02,2006,Male,Sold
2460,24.99,61023.0,2021-07-30,2008,Female,Sold
2462,28.0,47891.0,2021-03-23,2011,Male,Sold
2464,65.0,134588.0,2021-04-08,2013,Female,Sold
2465,142.88,539358.0,2021-09-03,2014,Female,Sold
2469,98.0,295037.0,2021-08-18,2015,Female,Sold
2472,89.97,248530.0,2021-08-06,2016,Female,Sold
2474,128.8,415626.0,2021-08-28,2017,Female,Sold
2475,280.0,910325.0,2021-08-28,2020,Male,Sold
2480,94.95,392899.0,2021-10-25,2023,Female,Sold
2481,20.24,39658.0,2021-02-21,2024,Male,Sold
2483,76.0,289363.0,2022-01-03,2028,Male,Sold
2488,7.5,9396.0,2021-01-23,2031,Male,Sold
2489,0.7,141.0,2020-05-17,2032,Male,Sold
2498,93.95,443027.0,2021-11-15,2036,Male,Sold
2501,34.6,93545.0,2021-08-04,2037,Female,Sold
2502,0.3,35.0,2018-12-22,2038,Male,Sold
2510,124.88,377123.0,2021-10-01,2039,Female,Sold
2511,0.29,57.0,2018-10-12,2040,Male,Sold
2513,55.0,119075.0,2021-04-13,2041,Female,Sold
2515,115.0,307185.0,2021-08-01,2042,Male,Sold
2525,0.0,0.0,2021-06-29,2043,Male,Sold
2527,0.95,135.0,2020-01-07,2044,Male,Sold
2529,137.77,580771.0,2021-11-17,2045,Male,Sold
2530,25.49,62244.0,2021-07-30,2046,Female,Sold
2532,28.4,69199.0,2021-07-31,2047,Female,Sold
2533,0.05,14.0,2017-06-27,2048,Male,Sold
2534,12.5,4773.0,2020-10-14,2049,Male,Sold
2538,16.1,32469.0,2021-04-08,2050,Male,Sold
2542,5.95,2205.0,2020-09-12,2054,Female,Sold
2544,65.0,217662.0,2021-08-23,2055,Male,Sold
2545,0.11,76.0,2017-12-14,2056,Male,Sold
2546,1.99,743.0,2020-09-14,2057,Male,Sold
2548,70.69,287518.0,2021-12-15,2058,Male,Sold
2549,124.99,540327.0,2021-11-01,2060,Male,Sold
2554,55.0,160102.0,2021-08-07,2061,Male,Sold
2555,0.75,151.0,2020-05-17,2063,Male,Sold
2556,0.05,14.0,2017-06-27,2064,Male,Sold
2558,86.0,402194.0,2021-11-30,2065,Female,Sold
2559,500.0,1460000.0,2021-05-02,2066,Zombie,Sold
2568,79.39,254915.0,2021-08-24,2067,Female,Sold
2570,100.0,311528.0,2021-08-26,2068,Female,Sold
2572,24.5,45704.0,2021-03-14,2069,Female,Sold
2574,32.0,78782.0,2021-07-31,2070,Male,Sold
2575,0.12,84.0,2017-12-13,2071,Male,Sold
2576,0.14,97.0,2017-12-14,2072,Female,Sold
2577,0.18,60.0,2018-08-10,2073,Male,Sold
2578,23.99,43121.0,2021-03-18,2074,Female,Sold
2579,0.82,176.0,2020-05-19,2075,Male,Sold
2588,60.0,235631.0,2021-12-23,2076,Male,Sold
2589,0.25,185.0,2017-12-29,2077,Female,Sold
2593,54.85,217309.0,2021-12-22,2079,Male,Sold
2598,74.2,301009.0,2021-12-25,2080,Male,Sold
2599,0.35,97.0,2017-07-03,2084,Male,Sold
2602,69.0,231056.0,2021-08-23,2086,Male,Sold
2603,65.0,260121.0,2021-12-22,2087,Male,Sold
2609,19.99,41456.0,2021-04-09,2088,Male,Sold
2613,105.0,411192.0,2021-09-03,2094,Male,Sold
2615,32.0,78462.0,2021-04-15,2097,Male,Sold
2616,18.0,35383.0,2021-04-07,2098,Male,Sold
2620,56.66,156478.0,2021-08-06,2099,Male,Sold
2621,0.25,164.0,2017-12-22,2101,Female,Sold
2627,123.5,370614.0,2021-10-01,2102,Male,Sold
2629,45.0,136310.0,2021-08-19,2103,Female,Sold
2630,0.15,93.0,2018-04-20,2105,Female,Sold
2635,5.1,1854.0,2020-09-28,2106,Male,Sold
2637,20.0,67735.0,2021-05-04,2108,Male,Sold
2638,0.16,115.0,2017-12-13,2109,Male,Sold
2640,7.4,1556.0,2020-05-20,2110,Female,Sold
2644,42.0,108401.0,2021-08-01,2111,Male,Sold
2646,50.0,90052.0,2021-03-15,2112,Male,Sold
2651,34.95,89640.0,2021-08-01,2113,Male,Sold
2652,0.47,115.0,2019-05-23,2115,Female,Sold
2653,0.5,133.0,2017-07-05,2116,Male,Sold
2654,0.29,34.0,2018-12-22,2117,Female,Sold
2655,0.11,76.0,2017-12-14,2119,Female,Sold
2656,10.0,18194.0,2021-02-14,2122,Male,Sold
2657,63.99,213067.0,2022-01-16,2124,Male,Sold
2667,25.69,52854.0,2021-04-08,2125,Male,Sold
2673,83.99,395558.0,2021-12-01,2126,Male,Sold
2678,25.0,61047.0,2021-07-30,2127,Female,Sold
2685,22.0,41762.0,2021-07-18,2128,Male,Sold
2689,5.75,3614.0,2020-12-26,2129,Female,Sold
2690,100.0,246738.0,2021-07-31,2130,Male,Sold
2691,30.0,62750.0,2021-04-07,2131,Female,Sold
2692,1.0,205.0,2017-07-13,2132,Zombie,Sold
2693,0.26,33.0,2018-11-20,2134,Female,Sold
2702,26.5,49285.0,2021-03-15,2135,Male,Sold
2706,69.99,287488.0,2021-12-24,2136,Male,Sold
2707,0.13,91.0,2017-12-13,2138,Female,Sold
2710,70.0,172005.0,2022-01-24,2139,Male,Sold
2713,0.0,0.0,2021-07-30,2140,Ape,Sold
2715,14.49,27799.0,2021-02-18,2141,Male,Sold
2719,125.0,403856.0,2021-08-29,2142,Female,Sold
